"","iso_code","country","region","sub_region","date","new_cases","total_cases","MA_new_cases","MA_total_cases","MSM_pop","pop2022","cum_icni_prop"
"5680","COL","Colombia","Americas","Latin America and the Caribbean",2022-12-26,0,3971,6.5,3935,356700,51874.024,0.0110316792823101
"5681","COL","Colombia","Americas","Latin America and the Caribbean",2022-12-27,0,3971,4.5,3939.5,356700,51874.024,0.0110442949257079
"5682","COL","Colombia","Americas","Latin America and the Caribbean",2022-12-28,50,4021,8.07142857142857,3947.57142857143,356700,51874.024,0.0110669229845008
"5683","COL","Colombia","Americas","Latin America and the Caribbean",2022-12-29,0,4021,8.07142857142857,3955.64285714286,356700,51874.024,0.0110895510432937
"5684","COL","Colombia","Americas","Latin America and the Caribbean",2022-12-30,0,4021,8.07142857142857,3963.71428571429,356700,51874.024,0.0111121791020866
"5685","COL","Colombia","Americas","Latin America and the Caribbean",2022-12-31,0,4021,8.07142857142857,3971.78571428571,356700,51874.024,0.0111348071608795
"5686","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-01,0,4021,8.07142857142857,3979.85714285714,356700,51874.024,0.0111574352196724
"5687","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-02,0,4021,8.07142857142857,3987.92857142857,356700,51874.024,0.0111800632784653
"5688","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-03,14,4035,9.07142857142857,3997,356700,51874.024,0.0112054948135688
"5689","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-04,0,4035,4.57142857142857,4001.57142857143,356700,51874.024,0.0112183107052745
"5690","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-05,0,4035,4.57142857142857,4006.14285714286,356700,51874.024,0.0112311265969803
"5691","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-06,0,4035,4.57142857142857,4010.71428571429,356700,51874.024,0.011243942488686
"5692","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-07,0,4035,4.57142857142857,4015.28571428571,356700,51874.024,0.0112567583803917
"5693","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-08,0,4035,4.57142857142857,4019.85714285714,356700,51874.024,0.0112695742720974
"5694","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-09,0,4035,4.57142857142857,4024.42857142857,356700,51874.024,0.0112823901638031
"5695","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-10,14,4049,5.57142857142857,4030,356700,51874.024,0.0112980095318195
"5696","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-11,0,4049,2,4032,356700,51874.024,0.0113036164844407
"5697","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-12,0,4049,2,4034,356700,51874.024,0.011309223437062
"5698","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-13,0,4049,2,4036,356700,51874.024,0.0113148303896832
"5699","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-14,0,4049,2,4038,356700,51874.024,0.0113204373423045
"5700","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-15,0,4049,2,4040,356700,51874.024,0.0113260442949257
"5701","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-16,0,4049,2,4042,356700,51874.024,0.011331651247547
"5702","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-17,0,4049,1,4043,356700,51874.024,0.0113344547238576
"5703","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-18,13,4062,1.92857142857143,4044.92857142857,356700,51874.024,0.0113398614281709
"5704","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-19,0,4062,1.92857142857143,4046.85714285714,356700,51874.024,0.0113452681324843
"5705","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-20,0,4062,1.92857142857143,4048.78571428571,356700,51874.024,0.0113506748367976
"5706","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-21,0,4062,1.92857142857143,4050.71428571429,356700,51874.024,0.011356081541111
"5707","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-22,0,4062,1.92857142857143,4052.64285714286,356700,51874.024,0.0113614882454243
"5708","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-23,0,4062,1.92857142857143,4054.57142857143,356700,51874.024,0.0113668949497377
"5709","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-24,4,4066,1.21428571428571,4055.78571428571,356700,51874.024,0.011370299170972
"5710","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-25,0,4066,1.21428571428571,4057,356700,51874.024,0.0113737033922063
"5711","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-26,0,4066,1.21428571428571,4058.21428571429,356700,51874.024,0.0113771076134407
"5712","COL","Colombia","Americas","Latin America and the Caribbean",2023-01-27,0,4066,1.21428571428571,4059.42857142857,356700,51874.024,0.011380511834675
"5713","COG","Congo","Africa","Sub-Saharan Africa",2022-05-01,0,0,0,0,1300,5970.424,0
"5714","COG","Congo","Africa","Sub-Saharan Africa",2022-05-02,0,0,0,0,1300,5970.424,0
"5715","COG","Congo","Africa","Sub-Saharan Africa",2022-05-03,0,0,0,0,1300,5970.424,0
"5716","COG","Congo","Africa","Sub-Saharan Africa",2022-05-04,0,0,0,0,1300,5970.424,0
"5717","COG","Congo","Africa","Sub-Saharan Africa",2022-05-05,0,0,0,0,1300,5970.424,0
"5718","COG","Congo","Africa","Sub-Saharan Africa",2022-05-06,0,0,0,0,1300,5970.424,0
"5719","COG","Congo","Africa","Sub-Saharan Africa",2022-05-07,0,0,0,0,1300,5970.424,0
"5720","COG","Congo","Africa","Sub-Saharan Africa",2022-05-08,0,0,0,0,1300,5970.424,0
"5721","COG","Congo","Africa","Sub-Saharan Africa",2022-05-09,0,0,0,0,1300,5970.424,0
"5722","COG","Congo","Africa","Sub-Saharan Africa",2022-05-10,0,0,0,0,1300,5970.424,0
"5723","COG","Congo","Africa","Sub-Saharan Africa",2022-05-11,0,0,0,0,1300,5970.424,0
"5724","COG","Congo","Africa","Sub-Saharan Africa",2022-05-12,0,0,0,0,1300,5970.424,0
"5725","COG","Congo","Africa","Sub-Saharan Africa",2022-05-13,0,0,0,0,1300,5970.424,0
"5726","COG","Congo","Africa","Sub-Saharan Africa",2022-05-14,0,0,0,0,1300,5970.424,0
"5727","COG","Congo","Africa","Sub-Saharan Africa",2022-05-15,0,0,0,0,1300,5970.424,0
"5728","COG","Congo","Africa","Sub-Saharan Africa",2022-05-16,0,0,0,0,1300,5970.424,0
"5729","COG","Congo","Africa","Sub-Saharan Africa",2022-05-17,0,0,0,0,1300,5970.424,0
"5730","COG","Congo","Africa","Sub-Saharan Africa",2022-05-18,0,0,0,0,1300,5970.424,0
"5731","COG","Congo","Africa","Sub-Saharan Africa",2022-05-19,0,0,0,0,1300,5970.424,0
"5732","COG","Congo","Africa","Sub-Saharan Africa",2022-05-20,0,0,0,0,1300,5970.424,0
"5733","COG","Congo","Africa","Sub-Saharan Africa",2022-05-21,2,2,0.142857142857143,0.142857142857143,1300,5970.424,0.00010989010989011
"5734","COG","Congo","Africa","Sub-Saharan Africa",2022-05-22,0,2,0.142857142857143,0.285714285714286,1300,5970.424,0.00021978021978022
"5735","COG","Congo","Africa","Sub-Saharan Africa",2022-05-23,0,2,0.142857142857143,0.428571428571429,1300,5970.424,0.00032967032967033
"5736","COG","Congo","Africa","Sub-Saharan Africa",2022-05-24,0,2,0.142857142857143,0.571428571428571,1300,5970.424,0.00043956043956044
"5737","COG","Congo","Africa","Sub-Saharan Africa",2022-05-25,0,2,0.142857142857143,0.714285714285714,1300,5970.424,0.000549450549450549
"5738","COG","Congo","Africa","Sub-Saharan Africa",2022-05-26,0,2,0.142857142857143,0.857142857142857,1300,5970.424,0.000659340659340659
"5739","COG","Congo","Africa","Sub-Saharan Africa",2022-05-27,0,2,0.142857142857143,1,1300,5970.424,0.000769230769230769
"5740","COG","Congo","Africa","Sub-Saharan Africa",2022-05-28,0,2,0.142857142857143,1.14285714285714,1300,5970.424,0.000879120879120879
"5741","COG","Congo","Africa","Sub-Saharan Africa",2022-05-29,0,2,0.142857142857143,1.28571428571429,1300,5970.424,0.000989010989010989
"5742","COG","Congo","Africa","Sub-Saharan Africa",2022-05-30,0,2,0.142857142857143,1.42857142857143,1300,5970.424,0.0010989010989011
"5743","COG","Congo","Africa","Sub-Saharan Africa",2022-05-31,0,2,0.142857142857143,1.57142857142857,1300,5970.424,0.00120879120879121
"5744","COG","Congo","Africa","Sub-Saharan Africa",2022-06-01,0,2,0.142857142857143,1.71428571428571,1300,5970.424,0.00131868131868132
"5745","COG","Congo","Africa","Sub-Saharan Africa",2022-06-02,0,2,0.142857142857143,1.85714285714286,1300,5970.424,0.00142857142857143
"5746","COG","Congo","Africa","Sub-Saharan Africa",2022-06-03,0,2,0.142857142857143,2,1300,5970.424,0.00153846153846154
"5747","COG","Congo","Africa","Sub-Saharan Africa",2022-06-04,0,2,0,2,1300,5970.424,0.00153846153846154
"5748","COG","Congo","Africa","Sub-Saharan Africa",2022-06-05,0,2,0,2,1300,5970.424,0.00153846153846154
"5749","COG","Congo","Africa","Sub-Saharan Africa",2022-06-06,0,2,0,2,1300,5970.424,0.00153846153846154
"5750","COG","Congo","Africa","Sub-Saharan Africa",2022-06-07,0,2,0,2,1300,5970.424,0.00153846153846154
"5751","COG","Congo","Africa","Sub-Saharan Africa",2022-06-08,0,2,0,2,1300,5970.424,0.00153846153846154
"5752","COG","Congo","Africa","Sub-Saharan Africa",2022-06-09,0,2,0,2,1300,5970.424,0.00153846153846154
"5753","COG","Congo","Africa","Sub-Saharan Africa",2022-06-10,0,2,0,2,1300,5970.424,0.00153846153846154
"5754","COG","Congo","Africa","Sub-Saharan Africa",2022-06-11,0,2,0,2,1300,5970.424,0.00153846153846154
"5755","COG","Congo","Africa","Sub-Saharan Africa",2022-06-12,0,2,0,2,1300,5970.424,0.00153846153846154
"5756","COG","Congo","Africa","Sub-Saharan Africa",2022-06-13,0,2,0,2,1300,5970.424,0.00153846153846154
"5757","COG","Congo","Africa","Sub-Saharan Africa",2022-06-14,0,2,0,2,1300,5970.424,0.00153846153846154
"5758","COG","Congo","Africa","Sub-Saharan Africa",2022-06-15,0,2,0,2,1300,5970.424,0.00153846153846154
"5759","COG","Congo","Africa","Sub-Saharan Africa",2022-06-16,0,2,0,2,1300,5970.424,0.00153846153846154
"5760","COG","Congo","Africa","Sub-Saharan Africa",2022-06-17,0,2,0,2,1300,5970.424,0.00153846153846154
"5761","COG","Congo","Africa","Sub-Saharan Africa",2022-06-18,0,2,0,2,1300,5970.424,0.00153846153846154
"5762","COG","Congo","Africa","Sub-Saharan Africa",2022-06-19,0,2,0,2,1300,5970.424,0.00153846153846154
"5763","COG","Congo","Africa","Sub-Saharan Africa",2022-06-20,0,2,0,2,1300,5970.424,0.00153846153846154
"5764","COG","Congo","Africa","Sub-Saharan Africa",2022-06-21,0,2,0,2,1300,5970.424,0.00153846153846154
"5765","COG","Congo","Africa","Sub-Saharan Africa",2022-06-22,0,2,0,2,1300,5970.424,0.00153846153846154
"5766","COG","Congo","Africa","Sub-Saharan Africa",2022-06-23,0,2,0,2,1300,5970.424,0.00153846153846154
"5767","COG","Congo","Africa","Sub-Saharan Africa",2022-06-24,0,2,0,2,1300,5970.424,0.00153846153846154
"5768","COG","Congo","Africa","Sub-Saharan Africa",2022-06-25,0,2,0,2,1300,5970.424,0.00153846153846154
"5769","COG","Congo","Africa","Sub-Saharan Africa",2022-06-26,0,2,0,2,1300,5970.424,0.00153846153846154
"5770","COG","Congo","Africa","Sub-Saharan Africa",2022-06-27,0,2,0,2,1300,5970.424,0.00153846153846154
"5771","COG","Congo","Africa","Sub-Saharan Africa",2022-06-28,0,2,0,2,1300,5970.424,0.00153846153846154
"5772","COG","Congo","Africa","Sub-Saharan Africa",2022-06-29,0,2,0,2,1300,5970.424,0.00153846153846154
"5773","COG","Congo","Africa","Sub-Saharan Africa",2022-06-30,0,2,0,2,1300,5970.424,0.00153846153846154
"5774","COG","Congo","Africa","Sub-Saharan Africa",2022-07-01,0,2,0,2,1300,5970.424,0.00153846153846154
"5775","COG","Congo","Africa","Sub-Saharan Africa",2022-07-02,0,2,0,2,1300,5970.424,0.00153846153846154
"5776","COG","Congo","Africa","Sub-Saharan Africa",2022-07-03,0,2,0,2,1300,5970.424,0.00153846153846154
"5777","COG","Congo","Africa","Sub-Saharan Africa",2022-07-04,0,2,0,2,1300,5970.424,0.00153846153846154
"5778","COG","Congo","Africa","Sub-Saharan Africa",2022-07-05,0,2,0,2,1300,5970.424,0.00153846153846154
"5779","COG","Congo","Africa","Sub-Saharan Africa",2022-07-06,0,2,0,2,1300,5970.424,0.00153846153846154
"5780","COG","Congo","Africa","Sub-Saharan Africa",2022-07-07,0,2,0,2,1300,5970.424,0.00153846153846154
"5781","COG","Congo","Africa","Sub-Saharan Africa",2022-07-08,0,2,0,2,1300,5970.424,0.00153846153846154
"5782","COG","Congo","Africa","Sub-Saharan Africa",2022-07-09,0,2,0,2,1300,5970.424,0.00153846153846154
"5783","COG","Congo","Africa","Sub-Saharan Africa",2022-07-10,0,2,0,2,1300,5970.424,0.00153846153846154
"5784","COG","Congo","Africa","Sub-Saharan Africa",2022-07-11,0,2,0,2,1300,5970.424,0.00153846153846154
"5785","COG","Congo","Africa","Sub-Saharan Africa",2022-07-12,0,2,0,2,1300,5970.424,0.00153846153846154
"5786","COG","Congo","Africa","Sub-Saharan Africa",2022-07-13,0,2,0,2,1300,5970.424,0.00153846153846154
"5787","COG","Congo","Africa","Sub-Saharan Africa",2022-07-14,0,2,0,2,1300,5970.424,0.00153846153846154
"5788","COG","Congo","Africa","Sub-Saharan Africa",2022-07-15,0,2,0,2,1300,5970.424,0.00153846153846154
"5789","COG","Congo","Africa","Sub-Saharan Africa",2022-07-16,0,2,0,2,1300,5970.424,0.00153846153846154
"5790","COG","Congo","Africa","Sub-Saharan Africa",2022-07-17,0,2,0,2,1300,5970.424,0.00153846153846154
"5791","COG","Congo","Africa","Sub-Saharan Africa",2022-07-18,0,2,0,2,1300,5970.424,0.00153846153846154
"5792","COG","Congo","Africa","Sub-Saharan Africa",2022-07-19,0,2,0,2,1300,5970.424,0.00153846153846154
"5793","COG","Congo","Africa","Sub-Saharan Africa",2022-07-20,0,2,0,2,1300,5970.424,0.00153846153846154
"5794","COG","Congo","Africa","Sub-Saharan Africa",2022-07-21,0,2,0,2,1300,5970.424,0.00153846153846154
"5795","COG","Congo","Africa","Sub-Saharan Africa",2022-07-22,0,2,0,2,1300,5970.424,0.00153846153846154
"5796","COG","Congo","Africa","Sub-Saharan Africa",2022-07-23,0,2,0,2,1300,5970.424,0.00153846153846154
"5797","COG","Congo","Africa","Sub-Saharan Africa",2022-07-24,0,2,0,2,1300,5970.424,0.00153846153846154
"5798","COG","Congo","Africa","Sub-Saharan Africa",2022-07-25,0,2,0,2,1300,5970.424,0.00153846153846154
"5799","COG","Congo","Africa","Sub-Saharan Africa",2022-07-26,0,2,0,2,1300,5970.424,0.00153846153846154
"5800","COG","Congo","Africa","Sub-Saharan Africa",2022-07-27,0,2,0,2,1300,5970.424,0.00153846153846154
"5801","COG","Congo","Africa","Sub-Saharan Africa",2022-07-28,0,2,0,2,1300,5970.424,0.00153846153846154
"5802","COG","Congo","Africa","Sub-Saharan Africa",2022-07-29,0,2,0,2,1300,5970.424,0.00153846153846154
"5803","COG","Congo","Africa","Sub-Saharan Africa",2022-07-30,0,2,0,2,1300,5970.424,0.00153846153846154
"5804","COG","Congo","Africa","Sub-Saharan Africa",2022-07-31,0,2,0,2,1300,5970.424,0.00153846153846154
"5805","COG","Congo","Africa","Sub-Saharan Africa",2022-08-01,0,2,0,2,1300,5970.424,0.00153846153846154
"5806","COG","Congo","Africa","Sub-Saharan Africa",2022-08-02,0,2,0,2,1300,5970.424,0.00153846153846154
"5807","COG","Congo","Africa","Sub-Saharan Africa",2022-08-03,0,2,0,2,1300,5970.424,0.00153846153846154
"5808","COG","Congo","Africa","Sub-Saharan Africa",2022-08-04,0,2,0,2,1300,5970.424,0.00153846153846154
"5809","COG","Congo","Africa","Sub-Saharan Africa",2022-08-05,0,2,0,2,1300,5970.424,0.00153846153846154
"5810","COG","Congo","Africa","Sub-Saharan Africa",2022-08-06,0,2,0,2,1300,5970.424,0.00153846153846154
"5811","COG","Congo","Africa","Sub-Saharan Africa",2022-08-07,0,2,0,2,1300,5970.424,0.00153846153846154
"5812","COG","Congo","Africa","Sub-Saharan Africa",2022-08-08,1,3,0.0714285714285714,2.07142857142857,1300,5970.424,0.00159340659340659
"5813","COG","Congo","Africa","Sub-Saharan Africa",2022-08-09,0,3,0.0714285714285714,2.14285714285714,1300,5970.424,0.00164835164835165
"5814","COG","Congo","Africa","Sub-Saharan Africa",2022-08-10,0,3,0.0714285714285714,2.21428571428571,1300,5970.424,0.0017032967032967
"5815","COG","Congo","Africa","Sub-Saharan Africa",2022-08-11,0,3,0.0714285714285714,2.28571428571429,1300,5970.424,0.00175824175824176
"5816","COG","Congo","Africa","Sub-Saharan Africa",2022-08-12,0,3,0.0714285714285714,2.35714285714286,1300,5970.424,0.00181318681318681
"5817","COG","Congo","Africa","Sub-Saharan Africa",2022-08-13,0,3,0.0714285714285714,2.42857142857143,1300,5970.424,0.00186813186813187
"5818","COG","Congo","Africa","Sub-Saharan Africa",2022-08-14,0,3,0.0714285714285714,2.5,1300,5970.424,0.00192307692307692
"5819","COG","Congo","Africa","Sub-Saharan Africa",2022-08-15,0,3,0.0714285714285714,2.57142857142857,1300,5970.424,0.00197802197802198
"5820","COG","Congo","Africa","Sub-Saharan Africa",2022-08-16,0,3,0.0714285714285714,2.64285714285714,1300,5970.424,0.00203296703296703
"5821","COG","Congo","Africa","Sub-Saharan Africa",2022-08-17,0,3,0.0714285714285714,2.71428571428571,1300,5970.424,0.00208791208791209
"5822","COG","Congo","Africa","Sub-Saharan Africa",2022-08-18,0,3,0.0714285714285714,2.78571428571429,1300,5970.424,0.00214285714285714
"5823","COG","Congo","Africa","Sub-Saharan Africa",2022-08-19,0,3,0.0714285714285714,2.85714285714286,1300,5970.424,0.0021978021978022
"5824","COG","Congo","Africa","Sub-Saharan Africa",2022-08-20,0,3,0.0714285714285714,2.92857142857143,1300,5970.424,0.00225274725274725
"5825","COG","Congo","Africa","Sub-Saharan Africa",2022-08-21,0,3,0.0714285714285714,3,1300,5970.424,0.00230769230769231
"5826","COG","Congo","Africa","Sub-Saharan Africa",2022-08-22,0,3,0,3,1300,5970.424,0.00230769230769231
"5827","COG","Congo","Africa","Sub-Saharan Africa",2022-08-23,0,3,0,3,1300,5970.424,0.00230769230769231
"5828","COG","Congo","Africa","Sub-Saharan Africa",2022-08-24,0,3,0,3,1300,5970.424,0.00230769230769231
"5829","COG","Congo","Africa","Sub-Saharan Africa",2022-08-25,0,3,0,3,1300,5970.424,0.00230769230769231
"5830","COG","Congo","Africa","Sub-Saharan Africa",2022-08-26,0,3,0,3,1300,5970.424,0.00230769230769231
"5831","COG","Congo","Africa","Sub-Saharan Africa",2022-08-27,0,3,0,3,1300,5970.424,0.00230769230769231
"5832","COG","Congo","Africa","Sub-Saharan Africa",2022-08-28,0,3,0,3,1300,5970.424,0.00230769230769231
"5833","COG","Congo","Africa","Sub-Saharan Africa",2022-08-29,0,3,0,3,1300,5970.424,0.00230769230769231
"5834","COG","Congo","Africa","Sub-Saharan Africa",2022-08-30,0,3,0,3,1300,5970.424,0.00230769230769231
"5835","COG","Congo","Africa","Sub-Saharan Africa",2022-08-31,0,3,0,3,1300,5970.424,0.00230769230769231
"5836","COG","Congo","Africa","Sub-Saharan Africa",2022-09-01,0,3,0,3,1300,5970.424,0.00230769230769231
"5837","COG","Congo","Africa","Sub-Saharan Africa",2022-09-02,0,3,0,3,1300,5970.424,0.00230769230769231
"5838","COG","Congo","Africa","Sub-Saharan Africa",2022-09-03,0,3,0,3,1300,5970.424,0.00230769230769231
"5839","COG","Congo","Africa","Sub-Saharan Africa",2022-09-04,0,3,0,3,1300,5970.424,0.00230769230769231
"5840","COG","Congo","Africa","Sub-Saharan Africa",2022-09-05,0,3,0,3,1300,5970.424,0.00230769230769231
"5841","COG","Congo","Africa","Sub-Saharan Africa",2022-09-06,0,3,0,3,1300,5970.424,0.00230769230769231
"5842","COG","Congo","Africa","Sub-Saharan Africa",2022-09-07,0,3,0,3,1300,5970.424,0.00230769230769231
"5843","COG","Congo","Africa","Sub-Saharan Africa",2022-09-08,0,3,0,3,1300,5970.424,0.00230769230769231
"5844","COG","Congo","Africa","Sub-Saharan Africa",2022-09-09,0,3,0,3,1300,5970.424,0.00230769230769231
"5845","COG","Congo","Africa","Sub-Saharan Africa",2022-09-10,0,3,0,3,1300,5970.424,0.00230769230769231
"5846","COG","Congo","Africa","Sub-Saharan Africa",2022-09-11,0,3,0,3,1300,5970.424,0.00230769230769231
"5847","COG","Congo","Africa","Sub-Saharan Africa",2022-09-12,0,3,0,3,1300,5970.424,0.00230769230769231
"5848","COG","Congo","Africa","Sub-Saharan Africa",2022-09-13,0,3,0,3,1300,5970.424,0.00230769230769231
"5849","COG","Congo","Africa","Sub-Saharan Africa",2022-09-14,0,3,0,3,1300,5970.424,0.00230769230769231
"5850","COG","Congo","Africa","Sub-Saharan Africa",2022-09-15,2,5,0.142857142857143,3.14285714285714,1300,5970.424,0.00241758241758242
"5851","COG","Congo","Africa","Sub-Saharan Africa",2022-09-16,0,5,0.142857142857143,3.28571428571429,1300,5970.424,0.00252747252747253
"5852","COG","Congo","Africa","Sub-Saharan Africa",2022-09-17,0,5,0.142857142857143,3.42857142857143,1300,5970.424,0.00263736263736264
"5853","COG","Congo","Africa","Sub-Saharan Africa",2022-09-18,0,5,0.142857142857143,3.57142857142857,1300,5970.424,0.00274725274725275
"5854","COG","Congo","Africa","Sub-Saharan Africa",2022-09-19,0,5,0.142857142857143,3.71428571428571,1300,5970.424,0.00285714285714286
"5855","COG","Congo","Africa","Sub-Saharan Africa",2022-09-20,0,5,0.142857142857143,3.85714285714286,1300,5970.424,0.00296703296703297
"5856","COG","Congo","Africa","Sub-Saharan Africa",2022-09-21,0,5,0.142857142857143,4,1300,5970.424,0.00307692307692308
"5857","COG","Congo","Africa","Sub-Saharan Africa",2022-09-22,0,5,0.142857142857143,4.14285714285714,1300,5970.424,0.00318681318681319
"5858","COG","Congo","Africa","Sub-Saharan Africa",2022-09-23,0,5,0.142857142857143,4.28571428571429,1300,5970.424,0.0032967032967033
"5859","COG","Congo","Africa","Sub-Saharan Africa",2022-09-24,0,5,0.142857142857143,4.42857142857143,1300,5970.424,0.00340659340659341
"5860","COG","Congo","Africa","Sub-Saharan Africa",2022-09-25,0,5,0.142857142857143,4.57142857142857,1300,5970.424,0.00351648351648352
"5861","COG","Congo","Africa","Sub-Saharan Africa",2022-09-26,0,5,0.142857142857143,4.71428571428571,1300,5970.424,0.00362637362637363
"5862","COG","Congo","Africa","Sub-Saharan Africa",2022-09-27,0,5,0.142857142857143,4.85714285714286,1300,5970.424,0.00373626373626374
"5863","COG","Congo","Africa","Sub-Saharan Africa",2022-09-28,0,5,0.142857142857143,5,1300,5970.424,0.00384615384615385
"5864","COG","Congo","Africa","Sub-Saharan Africa",2022-09-29,0,5,0,5,1300,5970.424,0.00384615384615385
"5865","COG","Congo","Africa","Sub-Saharan Africa",2022-09-30,0,5,0,5,1300,5970.424,0.00384615384615385
"5866","COG","Congo","Africa","Sub-Saharan Africa",2022-10-01,0,5,0,5,1300,5970.424,0.00384615384615385
"5867","COG","Congo","Africa","Sub-Saharan Africa",2022-10-02,0,5,0,5,1300,5970.424,0.00384615384615385
"5868","COG","Congo","Africa","Sub-Saharan Africa",2022-10-03,0,5,0,5,1300,5970.424,0.00384615384615385
"5869","COG","Congo","Africa","Sub-Saharan Africa",2022-10-04,0,5,0,5,1300,5970.424,0.00384615384615385
"5870","COG","Congo","Africa","Sub-Saharan Africa",2022-10-05,0,5,0,5,1300,5970.424,0.00384615384615385
"5871","COG","Congo","Africa","Sub-Saharan Africa",2022-10-06,0,5,0,5,1300,5970.424,0.00384615384615385
"5872","COG","Congo","Africa","Sub-Saharan Africa",2022-10-07,0,5,0,5,1300,5970.424,0.00384615384615385
"5873","COG","Congo","Africa","Sub-Saharan Africa",2022-10-08,0,5,0,5,1300,5970.424,0.00384615384615385
"5874","COG","Congo","Africa","Sub-Saharan Africa",2022-10-09,0,5,0,5,1300,5970.424,0.00384615384615385
"5875","COG","Congo","Africa","Sub-Saharan Africa",2022-10-10,0,5,0,5,1300,5970.424,0.00384615384615385
"5876","COG","Congo","Africa","Sub-Saharan Africa",2022-10-11,0,5,0,5,1300,5970.424,0.00384615384615385
"5877","COG","Congo","Africa","Sub-Saharan Africa",2022-10-12,0,5,0,5,1300,5970.424,0.00384615384615385
"5878","COG","Congo","Africa","Sub-Saharan Africa",2022-10-13,0,5,0,5,1300,5970.424,0.00384615384615385
"5879","COG","Congo","Africa","Sub-Saharan Africa",2022-10-14,0,5,0,5,1300,5970.424,0.00384615384615385
"5880","COG","Congo","Africa","Sub-Saharan Africa",2022-10-15,0,5,0,5,1300,5970.424,0.00384615384615385
"5881","COG","Congo","Africa","Sub-Saharan Africa",2022-10-16,0,5,0,5,1300,5970.424,0.00384615384615385
"5882","COG","Congo","Africa","Sub-Saharan Africa",2022-10-17,0,5,0,5,1300,5970.424,0.00384615384615385
"5883","COG","Congo","Africa","Sub-Saharan Africa",2022-10-18,0,5,0,5,1300,5970.424,0.00384615384615385
"5884","COG","Congo","Africa","Sub-Saharan Africa",2022-10-19,0,5,0,5,1300,5970.424,0.00384615384615385
"5885","COG","Congo","Africa","Sub-Saharan Africa",2022-10-20,0,5,0,5,1300,5970.424,0.00384615384615385
"5886","COG","Congo","Africa","Sub-Saharan Africa",2022-10-21,0,5,0,5,1300,5970.424,0.00384615384615385
"5887","COG","Congo","Africa","Sub-Saharan Africa",2022-10-22,0,5,0,5,1300,5970.424,0.00384615384615385
"5888","COG","Congo","Africa","Sub-Saharan Africa",2022-10-23,0,5,0,5,1300,5970.424,0.00384615384615385
"5889","COG","Congo","Africa","Sub-Saharan Africa",2022-10-24,0,5,0,5,1300,5970.424,0.00384615384615385
"5890","COG","Congo","Africa","Sub-Saharan Africa",2022-10-25,0,5,0,5,1300,5970.424,0.00384615384615385
"5891","COG","Congo","Africa","Sub-Saharan Africa",2022-10-26,0,5,0,5,1300,5970.424,0.00384615384615385
"5892","COG","Congo","Africa","Sub-Saharan Africa",2022-10-27,0,5,0,5,1300,5970.424,0.00384615384615385
"5893","COG","Congo","Africa","Sub-Saharan Africa",2022-10-28,0,5,0,5,1300,5970.424,0.00384615384615385
"5894","COG","Congo","Africa","Sub-Saharan Africa",2022-10-29,0,5,0,5,1300,5970.424,0.00384615384615385
"5895","COG","Congo","Africa","Sub-Saharan Africa",2022-10-30,0,5,0,5,1300,5970.424,0.00384615384615385
"5896","COG","Congo","Africa","Sub-Saharan Africa",2022-10-31,0,5,0,5,1300,5970.424,0.00384615384615385
"5897","COG","Congo","Africa","Sub-Saharan Africa",2022-11-01,0,5,0,5,1300,5970.424,0.00384615384615385
"5898","COG","Congo","Africa","Sub-Saharan Africa",2022-11-02,0,5,0,5,1300,5970.424,0.00384615384615385
"5899","COG","Congo","Africa","Sub-Saharan Africa",2022-11-03,0,5,0,5,1300,5970.424,0.00384615384615385
"5900","COG","Congo","Africa","Sub-Saharan Africa",2022-11-04,0,5,0,5,1300,5970.424,0.00384615384615385
"5901","COG","Congo","Africa","Sub-Saharan Africa",2022-11-05,0,5,0,5,1300,5970.424,0.00384615384615385
"5902","COG","Congo","Africa","Sub-Saharan Africa",2022-11-06,0,5,0,5,1300,5970.424,0.00384615384615385
"5903","COG","Congo","Africa","Sub-Saharan Africa",2022-11-07,0,5,0,5,1300,5970.424,0.00384615384615385
